"subj_id","hide_proportion","present","confidence"
"60b86ca5f6cdbe9f29e1dafd","0.1",1,0.606597222222222
"60b86ca5f6cdbe9f29e1dafd","0.35",0,0.361979166666667
"60b86ca5f6cdbe9f29e1dafd","0.35",1,0.516025641025641
"60beb34989463cab6c1d6c52","0.1",0,0.867559523809524
"60beb34989463cab6c1d6c52","0.1",1,0.877136752136752
"60beb34989463cab6c1d6c52","0.35",0,0.884837962962963
"60beb34989463cab6c1d6c52","0.35",1,0.806481481481481
"60bf28df4926a8b6391df575","0.1",0,0.94212962962963
"60bf28df4926a8b6391df575","0.1",1,0.981712962962963
"60bf28df4926a8b6391df575","0.35",0,0.972354497354497
"60bf28df4926a8b6391df575","0.35",1,0.96
"60c142fad3c33f80288c9aa2","0.1",0,0.491527777777778
"60c142fad3c33f80288c9aa2","0.1",1,0.645694444444444
"60c142fad3c33f80288c9aa2","0.35",0,0.401944444444444
"60c142fad3c33f80288c9aa2","0.35",1,0.466984126984127
"60cfb80f9613ba516472434c","0.1",0,0.862777777777778
"60cfb80f9613ba516472434c","0.1",1,0.936190476190476
"60cfb80f9613ba516472434c","0.35",0,0.796111111111111
"60cfb80f9613ba516472434c","0.35",1,0.886666666666667
"60de3960a914c5219a7f0d4d","0.1",0,1
"60de3960a914c5219a7f0d4d","0.1",1,1
"60de3960a914c5219a7f0d4d","0.35",0,1
"60de3960a914c5219a7f0d4d","0.35",1,0.986349206349206
"6101b0dc5a0b2fb266da3699","0.1",0,0.661342592592593
"6101b0dc5a0b2fb266da3699","0.1",1,0.771064814814815
"6101b0dc5a0b2fb266da3699","0.35",0,0.61712962962963
"6101b0dc5a0b2fb266da3699","0.35",1,0.686913580246914
"6110c7e6ccdfb13e3dde5f4f","0.1",0,0.728732638888889
"6110c7e6ccdfb13e3dde5f4f","0.1",1,0.905960648148148
"6110c7e6ccdfb13e3dde5f4f","0.35",0,0.675154320987654
"6110c7e6ccdfb13e3dde5f4f","0.35",1,0.80420524691358
"611578fe8cbea39bf4928b6d","0.1",0,1
"611578fe8cbea39bf4928b6d","0.1",1,1
"611578fe8cbea39bf4928b6d","0.35",0,1
"611578fe8cbea39bf4928b6d","0.35",1,1
"612b5a2c55286e4cf74a63ee","0.1",0,0.165895061728395
"612b5a2c55286e4cf74a63ee","0.1",1,0.349074074074074
"612b5a2c55286e4cf74a63ee","0.35",0,0.0669191919191919
"612b5a2c55286e4cf74a63ee","0.35",1,0.250992063492063
"6137753896c9b6b5813a2432","0.1",0,0.69828869047619
"6137753896c9b6b5813a2432","0.1",1,0.71073717948718
"6137753896c9b6b5813a2432","0.35",0,0.624710648148148
"6137753896c9b6b5813a2432","0.35",1,0.599559294871795
"6145135f01ab17bf41e67820","0.1",0,0.5546875
"6145135f01ab17bf41e67820","0.1",1,0.55517578125
"6145135f01ab17bf41e67820","0.35",0,0.525868055555556
"6145135f01ab17bf41e67820","0.35",1,0.496837797619048
"614618f3146cc85f803c4e69","0.1",0,0.4619140625
"614618f3146cc85f803c4e69","0.1",1,0.347301136363636
"614618f3146cc85f803c4e69","0.35",0,0.364908854166667
"614618f3146cc85f803c4e69","0.35",1,0.280598958333333
"6149cdfabc3c34aedf3cdf90","0.1",0,0.485777777777778
"6149cdfabc3c34aedf3cdf90","0.1",1,0.478461538461538
"6149cdfabc3c34aedf3cdf90","0.35",0,0.436041666666667
"6149cdfabc3c34aedf3cdf90","0.35",1,0.255833333333333
"614e343d989014aedf948e68","0.1",0,0.850138888888889
"614e343d989014aedf948e68","0.1",1,0.585333333333333
"614e343d989014aedf948e68","0.35",0,0.805333333333333
"614e343d989014aedf948e68","0.35",1,0.506262626262626
"614f6bad672ef7cf5ecfd965","0.1",0,0.936714975845411
"614f6bad672ef7cf5ecfd965","0.1",1,0.973913043478261
"614f6bad672ef7cf5ecfd965","0.35",0,0.937037037037037
"614f6bad672ef7cf5ecfd965","0.35",1,0.903985507246377
"6235d96c087939dba5586d97","0.1",0,0.621164021164021
"6235d96c087939dba5586d97","0.1",1,0.887268518518519
"6235d96c087939dba5586d97","0.35",0,0.585030864197531
"6235d96c087939dba5586d97","0.35",1,0.813657407407407
"6266a4e5846e1e41812a0432","0.1",0,0.879513888888889
"6266a4e5846e1e41812a0432","0.1",1,0.952777777777778
"6266a4e5846e1e41812a0432","0.35",0,0.855740740740741
"6266a4e5846e1e41812a0432","0.35",1,0.917424242424242
"6297560d968633ad5b83b745","0.1",0,0.779558404558405
"6297560d968633ad5b83b745","0.1",1,0.91087962962963
"6297560d968633ad5b83b745","0.35",0,0.73509837962963
"6297560d968633ad5b83b745","0.35",1,0.800715488215488
"629e11c0d89e0c18f21e687a","0.1",0,0.590979782270607
"629e11c0d89e0c18f21e687a","0.1",1,0.594401244167963
"629e11c0d89e0c18f21e687a","0.35",0,0.342035103310375
"629e11c0d89e0c18f21e687a","0.35",1,0.445345478782493
"629f6b8c65fcae219e245284","0.1",0,0.891426905132193
"629f6b8c65fcae219e245284","0.1",1,0.998963193364438
"629f6b8c65fcae219e245284","0.35",0,0.92368362586092
"629f6b8c65fcae219e245284","0.35",1,0.954121306376361
"62a0c0374527c89e98fc204c","0.1",0,0.383173076923077
"62a0c0374527c89e98fc204c","0.1",1,0.8140625
"62a0c0374527c89e98fc204c","0.35",0,0.424519230769231
"62a0c0374527c89e98fc204c","0.35",1,0.730208333333333
"62ab29bfb1c80887f36dfcf3","0.1",0,0.394791666666667
"62ab29bfb1c80887f36dfcf3","0.1",1,0.577592592592593
"62ab29bfb1c80887f36dfcf3","0.35",0,0.423333333333333
"62ab29bfb1c80887f36dfcf3","0.35",1,0.405208333333333
"62b1ed0bcc6beb2773ac1db7","0.1",0,0.623777173913043
"62b1ed0bcc6beb2773ac1db7","0.1",1,0.59304347826087
"62b1ed0bcc6beb2773ac1db7","0.35",0,0.569429347826087
"62b1ed0bcc6beb2773ac1db7","0.35",1,0.486166007905138
"62c83041b362f6fad2f05822","0.1",0,0.928125
"62c83041b362f6fad2f05822","0.1",1,0.942094017094017
"62c83041b362f6fad2f05822","0.35",0,0.862179487179487
"62c83041b362f6fad2f05822","0.35",1,0.849074074074074
"62cbebd0b3641f4745d7c863","0.1",0,0.450694444444444
"62cbebd0b3641f4745d7c863","0.1",1,0.603418803418803
"62cbebd0b3641f4745d7c863","0.35",0,0.425185185185185
"62cbebd0b3641f4745d7c863","0.35",1,0.538666666666667
"62d7443567d945a729647935","0.1",0,0.7875
"62d7443567d945a729647935","0.1",1,0.7440329218107
"62d7443567d945a729647935","0.35",0,0.733333333333333
"62d7443567d945a729647935","0.35",1,0.511111111111111
"62db2644ab0a3a353c0dcb54","0.1",0,0.698703703703704
"62db2644ab0a3a353c0dcb54","0.1",1,0.876759259259259
"62db2644ab0a3a353c0dcb54","0.35",0,0.668589743589744
"62db2644ab0a3a353c0dcb54","0.35",1,0.708611111111111
"63076cd447ae6e2366804685","0.1",0,0.833666666666667
"63076cd447ae6e2366804685","0.1",1,0.88984375
"63076cd447ae6e2366804685","0.35",0,0.836
"63076cd447ae6e2366804685","0.35",1,0.797291666666667
"63168f7ba0f7cbed362cf30b","0.1",0,0.841898148148148
"63168f7ba0f7cbed362cf30b","0.1",1,0.920238095238095
"63168f7ba0f7cbed362cf30b","0.35",0,0.820246913580247
"63168f7ba0f7cbed362cf30b","0.35",1,0.959135802469136
"631c8e97db06f601f81bd82f","0.1",0,0.848395061728395
"631c8e97db06f601f81bd82f","0.1",1,0.838117283950617
"631c8e97db06f601f81bd82f","0.35",0,0.85042735042735
"631c8e97db06f601f81bd82f","0.35",1,0.802116402116402
"632b9d9bc38454f47019295c","0.1",0,0.748987268518518
"632b9d9bc38454f47019295c","0.1",1,0.662268518518519
"632b9d9bc38454f47019295c","0.35",0,0.680989583333333
"632b9d9bc38454f47019295c","0.35",1,0.564604377104377
"6346a9acc2a832b58c8e7229","0.1",0,0.508547008547009
"6346a9acc2a832b58c8e7229","0.1",1,0.65982905982906
"6346a9acc2a832b58c8e7229","0.35",0,0.41679012345679
"6346a9acc2a832b58c8e7229","0.35",1,0.657407407407407
"6346d43493a4f14e735bc630","0.1",0,0.777562663130692
"6346d43493a4f14e735bc630","0.1",1,0.75153778980043
"6346d43493a4f14e735bc630","0.35",0,0.590532823237116
"6346d43493a4f14e735bc630","0.35",1,0.707121174314065
"6347200d8ded5172ec43e0bb","0.1",0,0.790451388888889
"6347200d8ded5172ec43e0bb","0.1",1,0.802083333333333
"6347200d8ded5172ec43e0bb","0.35",0,0.682204861111111
"6347200d8ded5172ec43e0bb","0.35",1,0.691071428571429
"63474e67a5fd298c6103c409","0.1",0,0.420833333333333
"63474e67a5fd298c6103c409","0.1",1,0.713955026455027
"63474e67a5fd298c6103c409","0.35",0,0.463955026455026
"63474e67a5fd298c6103c409","0.35",1,0.64375
"637fbedd06b96e980ee37a6d","0.1",0,0.557619047619048
"637fbedd06b96e980ee37a6d","0.1",1,0.68040404040404
"637fbedd06b96e980ee37a6d","0.35",0,0.456111111111111
"637fbedd06b96e980ee37a6d","0.35",1,0.452
"63af557b3d4f219c3226b7d6","0.1",0,0.376111111111111
"63af557b3d4f219c3226b7d6","0.1",1,0.67550505050505
"63af557b3d4f219c3226b7d6","0.35",0,0.308333333333333
"63af557b3d4f219c3226b7d6","0.35",1,0.816203703703704
"63c15473935ae0d7279b094f","0.1",0,0.638773148148148
"63c15473935ae0d7279b094f","0.1",1,0.721367521367521
"63c15473935ae0d7279b094f","0.35",0,0.649382716049383
"63c15473935ae0d7279b094f","0.35",1,0.678490028490028
"63c5869714c648472e253347","0.1",0,0.751428571428571
"63c5869714c648472e253347","0.1",1,0.910940170940171
"63c5869714c648472e253347","0.35",0,0.759407407407407
"63c5869714c648472e253347","0.35",1,0.87537037037037
"63ced717cb553d29a3beac43","0.1",0,0.97078125
"63ced717cb553d29a3beac43","0.1",1,0.93734375
"63ced717cb553d29a3beac43","0.35",0,0.95453125
"63ced717cb553d29a3beac43","0.35",1,0.884166666666667
"63d14aaf6bcb1785ece7dff5","0.1",0,0.726527777777778
"63d14aaf6bcb1785ece7dff5","0.1",1,0.834603174603175
"63d14aaf6bcb1785ece7dff5","0.35",0,0.680888888888889
"63d14aaf6bcb1785ece7dff5","0.35",1,0.721975308641975
"63d42387aba51e699ab9ce5c","0.1",0,0.894938271604938
"63d42387aba51e699ab9ce5c","0.1",1,0.798611111111111
"63d42387aba51e699ab9ce5c","0.35",0,0.716666666666667
"63d42387aba51e699ab9ce5c","0.35",1,0.875925925925926
"63d79d9bdcff357d2f18fff0","0.1",0,0.602610340428543
"63d79d9bdcff357d2f18fff0","0.1",1,0.649608524547732
"63d79d9bdcff357d2f18fff0","0.35",0,0.443886772191189
"63d79d9bdcff357d2f18fff0","0.35",1,0.691632473639978
"63d79f49175ff7b8a55787b7","0.1",0,0.467013888888889
"63d79f49175ff7b8a55787b7","0.1",1,0.596723646723647
"63d79f49175ff7b8a55787b7","0.35",0,0.328571428571429
"63d79f49175ff7b8a55787b7","0.35",1,0.553703703703704
"63d79fcd741f9cfb2f87152f","0.1",0,0.744260204081633
"63d79fcd741f9cfb2f87152f","0.1",1,0.948072562358277
"63d79fcd741f9cfb2f87152f","0.35",0,0.698072562358277
"63d79fcd741f9cfb2f87152f","0.35",1,0.899546485260771
"63d7ac4c9acdaa357a0ae2d3","0.1",0,0.86646412037037
"63d7ac4c9acdaa357a0ae2d3","0.1",1,0.812856125356125
"63d7ac4c9acdaa357a0ae2d3","0.35",0,0.876234567901235
"63d7ac4c9acdaa357a0ae2d3","0.35",1,0.84156378600823
"63d7cd776c3b50b48eabd288","0.1",0,0.771666666666667
"63d7cd776c3b50b48eabd288","0.1",1,0.748
"63d7cd776c3b50b48eabd288","0.35",0,0.664027777777778
"63d7cd776c3b50b48eabd288","0.35",1,0.639166666666667
"63e55908254a436361a6787b","0.1",0,0.334343434343434
"63e55908254a436361a6787b","0.1",1,0.648076923076923
"63e55908254a436361a6787b","0.35",0,0.110763888888889
"63e55908254a436361a6787b","0.35",1,0.600972222222222
"63eb2d502000e8e4c8bf84df","0.1",0,0.780288372563955
"63eb2d502000e8e4c8bf84df","0.1",1,0.775820126323557
"63eb2d502000e8e4c8bf84df","0.35",0,0.778319314898695
"63eb2d502000e8e4c8bf84df","0.35",1,0.772060524462689
"63eb3891e11552f1afb46066","0.1",0,0.842013888888889
"63eb3891e11552f1afb46066","0.1",1,0.824928774928775
"63eb3891e11552f1afb46066","0.35",0,0.872716049382716
"63eb3891e11552f1afb46066","0.35",1,0.737878787878788
"63f6921f294f32b36bb1179e","0.1",0,0.892708333333333
"63f6921f294f32b36bb1179e","0.1",1,0.961538461538462
"63f6921f294f32b36bb1179e","0.35",0,0.844642857142857
"63f6921f294f32b36bb1179e","0.35",1,0.926851851851852
"6400e00a3cf40dffc3b211c5","0.1",0,0.987152777777778
"6400e00a3cf40dffc3b211c5","0.1",1,0.963541666666667
"6400e00a3cf40dffc3b211c5","0.35",0,1
"6400e00a3cf40dffc3b211c5","0.35",1,0.851388888888889
"6413a4a1a6e064ffb173f1ce","0.1",0,0.696335892586335
"6413a4a1a6e064ffb173f1ce","0.1",1,0.892778944688429
"6413a4a1a6e064ffb173f1ce","0.35",0,0.639972960872438
"6413a4a1a6e064ffb173f1ce","0.35",1,0.721089656165871
"64401708880c30ec28b9aef4","0.1",0,0.699382716049383
"64401708880c30ec28b9aef4","0.1",1,0.78858024691358
"64401708880c30ec28b9aef4","0.35",0,0.687407407407407
"64401708880c30ec28b9aef4","0.35",1,0.62010582010582
"6441071db76c204f70e132fc","0.1",0,0.397711015736767
"6441071db76c204f70e132fc","0.1",1,0.818267167381974
"6441071db76c204f70e132fc","0.35",0,0.483752299202943
"6441071db76c204f70e132fc","0.35",1,0.712267525035765
"644cdee223c4b93bf46c7301","0.1",0,0.865527065527065
"644cdee223c4b93bf46c7301","0.1",1,0.805723905723906
"644cdee223c4b93bf46c7301","0.35",0,0.817283950617284
"644cdee223c4b93bf46c7301","0.35",1,0.739043209876543
"644f8c80b71e16db44251de7","0.1",0,0.645524691358025
"644f8c80b71e16db44251de7","0.1",1,0.6625
"644f8c80b71e16db44251de7","0.35",0,0.541005291005291
"644f8c80b71e16db44251de7","0.35",1,0.606481481481482
"6457707a43430c565103290a","0.1",0,0.631358024691358
"6457707a43430c565103290a","0.1",1,0.671111111111111
"6457707a43430c565103290a","0.35",0,0.624579124579125
"6457707a43430c565103290a","0.35",1,0.595884773662551
"646bd812bf93129feeb5a3dc","0.1",0,0.59362962962963
"646bd812bf93129feeb5a3dc","0.1",1,0.946666666666667
"646bd812bf93129feeb5a3dc","0.35",0,0.562698412698413
"646bd812bf93129feeb5a3dc","0.35",1,0.792698412698413
"646ff124ef129159bf5f08f7","0.1",0,0.976190476190476
"646ff124ef129159bf5f08f7","0.1",1,0.954285714285714
"646ff124ef129159bf5f08f7","0.35",0,0.946071428571429
"646ff124ef129159bf5f08f7","0.35",1,0.965714285714286
"6470d7cfbf12a03c858a8c8e","0.1",0,0.341176470588235
"6470d7cfbf12a03c858a8c8e","0.1",1,0.471802054154995
"6470d7cfbf12a03c858a8c8e","0.35",0,0.509387997623292
"6470d7cfbf12a03c858a8c8e","0.35",1,0.546311858076564
"6475f6ae824f9aa5342903fa","0.1",0,0.839192708333333
"6475f6ae824f9aa5342903fa","0.1",1,0.893465909090909
"6475f6ae824f9aa5342903fa","0.35",0,0.790277777777778
"6475f6ae824f9aa5342903fa","0.35",1,0.834895833333333
"647c11e00f8cdbe4b5dd1e76","0.1",0,0.963904761904762
"647c11e00f8cdbe4b5dd1e76","0.1",1,0.97843537414966
"647c11e00f8cdbe4b5dd1e76","0.35",0,0.933992673992674
"647c11e00f8cdbe4b5dd1e76","0.35",1,1
"64b00963c1ea5bb33dc30910","0.1",0,0.720052083333333
"64b00963c1ea5bb33dc30910","0.1",1,0.8525390625
"64b00963c1ea5bb33dc30910","0.35",0,0.707845052083333
"64b00963c1ea5bb33dc30910","0.35",1,0.685243055555556
"65109d8ad6c830cd273efb3b","0.1",0,0.691701189362555
"65109d8ad6c830cd273efb3b","0.1",1,0.839168782573834
"65109d8ad6c830cd273efb3b","0.35",0,0.653648269410664
"65109d8ad6c830cd273efb3b","0.35",1,0.759494855004677
"6512ae672f906eda39b7e9db","0.1",0,0.818634242481656
"6512ae672f906eda39b7e9db","0.1",1,0.929100517999558
"6512ae672f906eda39b7e9db","0.35",0,0.74965275393592
"6512ae672f906eda39b7e9db","0.35",1,0.813541645473904
"653403fb4c4cee1065807251","0.1",0,0.658680555555556
"653403fb4c4cee1065807251","0.1",1,0.796543209876543
"653403fb4c4cee1065807251","0.35",0,0.568765432098765
"653403fb4c4cee1065807251","0.35",1,0.658179012345679
"653e69acd1d1340f02fa4cbc","0.1",0,0.92952380952381
"653e69acd1d1340f02fa4cbc","0.1",1,0.809404761904762
"653e69acd1d1340f02fa4cbc","0.35",0,0.936964285714286
"653e69acd1d1340f02fa4cbc","0.35",1,0.699659863945578
"653fcf588ab0516beb4bf546","0.1",0,0.878181818181818
"653fcf588ab0516beb4bf546","0.1",1,0.99
"653fcf588ab0516beb4bf546","0.35",0,0.71828125
"653fcf588ab0516beb4bf546","0.35",1,0.85125
"65453253bc5bdf5e764ee25d","0.1",0,0.790824915824916
"65453253bc5bdf5e764ee25d","0.1",1,0.844762731481482
"65453253bc5bdf5e764ee25d","0.35",0,0.75829475308642
"65453253bc5bdf5e764ee25d","0.35",1,0.796489197530864
"654a44f0addb5f41f1705b75","0.1",0,0.711011904761905
"654a44f0addb5f41f1705b75","0.1",1,0.756857638888889
"654a44f0addb5f41f1705b75","0.35",0,0.735576923076923
"654a44f0addb5f41f1705b75","0.35",1,0.732954545454545
"654e3fca4ff8d33df725feae","0.1",0,0.669624726655487
"654e3fca4ff8d33df725feae","0.1",1,0.752245392070799
"654e3fca4ff8d33df725feae","0.35",0,0.502454590092766
"654e3fca4ff8d33df725feae","0.35",1,0.564655276002644
"6558c58db755a27c943a30ab","0.1",0,0.778645833333333
"6558c58db755a27c943a30ab","0.1",1,0.936979166666667
"6558c58db755a27c943a30ab","0.35",0,0.629600694444444
"6558c58db755a27c943a30ab","0.35",1,0.872474747474748
"655a97bf4d75ee9bf7ab0794","0.1",0,0.671412037037037
"655a97bf4d75ee9bf7ab0794","0.1",1,0.846153846153846
"655a97bf4d75ee9bf7ab0794","0.35",0,0.578888888888889
"655a97bf4d75ee9bf7ab0794","0.35",1,0.530864197530864
"655b9fdb9904f16befe27604","0.1",0,0.49362962962963
"655b9fdb9904f16befe27604","0.1",1,0.616527777777778
"655b9fdb9904f16befe27604","0.35",0,0.348888888888889
"655b9fdb9904f16befe27604","0.35",1,0.490793650793651
"656125ea917d5c4c6f1abbc1","0.1",0,0.63623046875
"656125ea917d5c4c6f1abbc1","0.1",1,0.7421875
"656125ea917d5c4c6f1abbc1","0.35",0,0.294097222222222
"656125ea917d5c4c6f1abbc1","0.35",1,0.332638888888889
"65639c2f102822f13aa7531c","0.1",0,0.999636952637947
"65639c2f102822f13aa7531c","0.1",1,0.999804512959663
"65639c2f102822f13aa7531c","0.35",0,0.999804512959663
"65639c2f102822f13aa7531c","0.35",1,0.972966934765084
"656de94bf069f0a1446f47c5","0.1",0,0.708984375
"656de94bf069f0a1446f47c5","0.1",1,0.736188616071429
"656de94bf069f0a1446f47c5","0.35",0,0.673978365384615
"656de94bf069f0a1446f47c5","0.35",1,0.712456597222222
"659cc63ff59c72a20e2b7688","0.1",0,0.590277777777778
"659cc63ff59c72a20e2b7688","0.1",1,0.552525252525253
"659cc63ff59c72a20e2b7688","0.35",0,0.549555555555556
"659cc63ff59c72a20e2b7688","0.35",1,0.578888888888889
"659d51d4eff80ce23bc13361","0.1",0,0.817939814814815
"659d51d4eff80ce23bc13361","0.1",1,0.683333333333333
"659d51d4eff80ce23bc13361","0.35",0,0.571875
"659d51d4eff80ce23bc13361","0.35",1,0.45978835978836
"65a080d4d046c4fd2b905e8c","0.1",0,0.637185185185185
"65a080d4d046c4fd2b905e8c","0.1",1,0.786507936507936
"65a080d4d046c4fd2b905e8c","0.35",0,0.562962962962963
"65a080d4d046c4fd2b905e8c","0.35",1,0.671282051282051
"65a69840034890b79a097d95","0.1",0,0.765777777777778
"65a69840034890b79a097d95","0.1",1,0.885050505050505
"65a69840034890b79a097d95","0.35",0,0.690740740740741
"65a69840034890b79a097d95","0.35",1,0.827272727272727
"65b11897c8192342e57e9787","0.1",0,0.967122395833333
"65b11897c8192342e57e9787","0.1",1,0.9609375
"65b11897c8192342e57e9787","0.35",0,0.944173177083333
"65b11897c8192342e57e9787","0.35",1,0.969618055555556
"65b7b0e4e6fa7d632205b4b6","0.1",0,0.653819444444444
"65b7b0e4e6fa7d632205b4b6","0.1",1,0.834848484848485
"65b7b0e4e6fa7d632205b4b6","0.35",0,0.865277777777778
"65b7b0e4e6fa7d632205b4b6","0.35",1,0.599747474747475
"65c072fe454cef4b9b1ab25f","0.1",0,0.915046296296296
"65c072fe454cef4b9b1ab25f","0.1",1,0.874768518518519
"65c072fe454cef4b9b1ab25f","0.35",0,0.88962962962963
"65c072fe454cef4b9b1ab25f","0.35",1,0.809876543209877
"65cb625823c5a307bd039838","0.1",0,0.780138888888889
"65cb625823c5a307bd039838","0.1",1,0.855873015873016
"65cb625823c5a307bd039838","0.35",0,0.738472222222222
"65cb625823c5a307bd039838","0.35",1,0.788641975308642
"65dca445b7cc34ec8acfc80f","0.1",0,0.910846560846561
"65dca445b7cc34ec8acfc80f","0.1",1,0.985300925925926
"65dca445b7cc34ec8acfc80f","0.35",0,0.910123456790123
"65dca445b7cc34ec8acfc80f","0.35",1,0.943732193732194
"65de4665c095e54d2444e20a","0.1",0,0.584740740740741
"65de4665c095e54d2444e20a","0.1",1,0.595042735042735
"65de4665c095e54d2444e20a","0.35",0,0.46625
"65de4665c095e54d2444e20a","0.35",1,0.478518518518519
"65e487077857497f07a06f6d","0.1",0,0.804211956521739
"65e487077857497f07a06f6d","0.1",1,0.691576086956522
"65e487077857497f07a06f6d","0.35",0,0.675135869565217
"65e487077857497f07a06f6d","0.35",1,0.616304347826087
"65ecc2dd96e1dedac860b168","0.1",0,0.815704601088428
"65ecc2dd96e1dedac860b168","0.1",1,0.755375719476041
"65ecc2dd96e1dedac860b168","0.35",0,0.811415338817235
"65ecc2dd96e1dedac860b168","0.35",1,0.680849785397863
"65f2ae114ff6eaf05df92566","0.1",0,0.934782608695652
"65f2ae114ff6eaf05df92566","0.1",1,0.980978260869565
"65f2ae114ff6eaf05df92566","0.35",0,0.929347826086957
"65f2ae114ff6eaf05df92566","0.35",1,0.93695652173913
"6604834e74f1307839178335","0.1",0,0.843518518518519
"6604834e74f1307839178335","0.1",1,0.844753086419753
"6604834e74f1307839178335","0.35",0,0.83531746031746
"6604834e74f1307839178335","0.35",1,0.846395502645503
"6607fceba47fef4f01ec4605","0.1",0,0.750308641975309
"6607fceba47fef4f01ec4605","0.1",1,0.775628306878307
"6607fceba47fef4f01ec4605","0.35",0,0.688271604938272
"6607fceba47fef4f01ec4605","0.35",1,0.746794871794872
"660abfd1b4f90c39abdfb887","0.1",0,0.942545572916667
"660abfd1b4f90c39abdfb887","0.1",1,0.938368055555556
"660abfd1b4f90c39abdfb887","0.35",0,0.953450520833333
"660abfd1b4f90c39abdfb887","0.35",1,0.939903846153846
"660c0330fac0146521c4d0cb","0.1",0,0.87080078125
"660c0330fac0146521c4d0cb","0.1",1,0.96474609375
"660c0330fac0146521c4d0cb","0.35",0,0.79384765625
"660c0330fac0146521c4d0cb","0.35",1,0.942788461538462
"660c0e1732ec0851bbeacd9b","0.1",0,0.96712962962963
"660c0e1732ec0851bbeacd9b","0.1",1,0.971296296296296
"660c0e1732ec0851bbeacd9b","0.35",0,0.965046296296296
"660c0e1732ec0851bbeacd9b","0.35",1,0.967328042328042
"66106de7b3f2dbb98745308c","0.1",0,0.692716049382716
"66106de7b3f2dbb98745308c","0.1",1,0.875185185185185
"66106de7b3f2dbb98745308c","0.35",0,0.613227513227513
"66106de7b3f2dbb98745308c","0.35",1,0.681908831908832
"66155607a7f8c623df21f8ff","0.1",0,0.520166666666667
"66155607a7f8c623df21f8ff","0.1",1,0.583269230769231
"66155607a7f8c623df21f8ff","0.35",0,0.48125
"66155607a7f8c623df21f8ff","0.35",1,0.3425
"6616cb2e70225899688b7f69","0.1",0,0.869936342592593
"6616cb2e70225899688b7f69","0.1",1,0.855401234567901
"6616cb2e70225899688b7f69","0.35",0,0.889853395061728
"6616cb2e70225899688b7f69","0.35",1,0.898148148148148
"662a33b22380e295d70b3c04","0.1",0,0.959895833333333
"662a33b22380e295d70b3c04","0.1",1,0.998703703703704
"662a33b22380e295d70b3c04","0.35",0,0.943253968253968
"662a33b22380e295d70b3c04","0.35",1,0.951215277777778
"662d8e525d53b0503c77995d","0.1",0,0.564503205128205
"662d8e525d53b0503c77995d","0.1",1,0.58837890625
"662d8e525d53b0503c77995d","0.35",0,0.589285714285714
"662d8e525d53b0503c77995d","0.35",1,0.591362847222222
"662f98f43a8fb355ba11f5bf","0.1",0,0.646481481481481
"662f98f43a8fb355ba11f5bf","0.1",1,0.969560185185185
"662f98f43a8fb355ba11f5bf","0.35",0,0.476430976430976
"662f98f43a8fb355ba11f5bf","0.35",1,0.898703703703704
"66338f4346e84e4f0469bc21","0.1",0,0.779282407407407
"66338f4346e84e4f0469bc21","0.1",1,0.848641975308642
"66338f4346e84e4f0469bc21","0.35",0,0.699768518518519
"66338f4346e84e4f0469bc21","0.35",1,0.722916666666667
"66339e69096405b36663468b","0.1",0,0.957222222222222
"66339e69096405b36663468b","0.1",1,0.891703703703704
"66339e69096405b36663468b","0.35",0,0.895277777777778
"66339e69096405b36663468b","0.35",1,0.917777777777778
"66341aa2ba380c734a4bbf24","0.1",0,0.960972222222222
"66341aa2ba380c734a4bbf24","0.1",1,0.906111111111111
"66341aa2ba380c734a4bbf24","0.35",0,0.881904761904762
"66341aa2ba380c734a4bbf24","0.35",1,0.78968253968254
"6638e643284b804701f00535","0.1",0,0.729814814814815
"6638e643284b804701f00535","0.1",1,0.760987654320988
"6638e643284b804701f00535","0.35",0,0.735858585858586
"6638e643284b804701f00535","0.35",1,0.810683760683761
"663a9a69d6f430dd18e2282a","0.1",0,0.672083333333333
"663a9a69d6f430dd18e2282a","0.1",1,0.84
"663a9a69d6f430dd18e2282a","0.35",0,0.569027777777778
"663a9a69d6f430dd18e2282a","0.35",1,0.648253968253968
"663cd6f1d0b74ddb4f232417","0.1",0,0.697407407407407
"663cd6f1d0b74ddb4f232417","0.1",1,0.916666666666667
"663cd6f1d0b74ddb4f232417","0.35",0,0.437433862433862
"663cd6f1d0b74ddb4f232417","0.35",1,0.762535612535613
"6640bdfe02e53e598b28c8a8","0.1",0,0.614320987654321
"6640bdfe02e53e598b28c8a8","0.1",1,0.729100529100529
"6640bdfe02e53e598b28c8a8","0.35",0,0.668518518518519
"6640bdfe02e53e598b28c8a8","0.35",1,0.727160493827161
"66420f8d0c89f5c4a0377e4e","0.1",0,0.56421875
"66420f8d0c89f5c4a0377e4e","0.1",1,0.793333333333333
"66420f8d0c89f5c4a0377e4e","0.35",0,0.4975
"66420f8d0c89f5c4a0377e4e","0.35",1,0.549722222222222
"664233ecf808ec79e59f3d4e","0.1",0,0.87890625
"664233ecf808ec79e59f3d4e","0.1",1,0.792376893939394
"664233ecf808ec79e59f3d4e","0.35",0,0.686316287878788
"664233ecf808ec79e59f3d4e","0.35",1,0.671223958333333
"6643d4f105748c36f71dbbba","0.1",0,0.975
"6643d4f105748c36f71dbbba","0.1",1,0.965983072916667
"6643d4f105748c36f71dbbba","0.35",0,0.9619140625
"6643d4f105748c36f71dbbba","0.35",1,0.955208333333333
